Transaction_ID,Date,Month,Quarter,Region,Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Revenue,Payment_Method,Salesperson_ID,Customer_ID
TXN00206,2024-11-11,November,Q4,West,Clothing,Jeans,755.01,5,5,188.75,3586.3,Debit Card,SP006,CUST6364
TXN00207,2024-09-20,September,Q3,West,Sports & Outdoors,Running Shoes,6100.11,3,5,915.02,17385.31,Net Banking,SP010,CUST9148
TXN00208,2024-05-03,May,Q2,South,Electronics,Laptop,75892.46,9,5,34151.61,648880.53,Cash,SP012,CUST1797
TXN00209,2024-10-01,October,Q4,North,Electronics,Tablet,42117.07,8,0,0.0,336936.56,Credit Card,SP014,CUST3194
TXN00210,2024-07-24,July,Q3,North,Furniture,Bookshelf,38665.12,6,0,0.0,231990.72,Cash,SP018,CUST4189
TXN00211,2024-08-18,August,Q3,Central,Furniture,Dining Table,15852.88,7,10,11097.02,99873.14,UPI,SP020,CUST2946
TXN00212,2024-07-06,July,Q3,South,Clothing,T-Shirt,2151.35,6,10,1290.81,11617.29,Debit Card,SP020,CUST9341
TXN00213,2024-06-19,June,Q2,West,Food & Beverages,Tea Set,156.36,1,0,0.0,156.36,Cash,SP015,CUST3440
TXN00214,2024-03-24,March,Q1,West,Sports & Outdoors,Tent,4623.54,10,0,0.0,46235.4,Cash,SP010,CUST6511
TXN00215,2024-08-31,August,Q3,North,Sports & Outdoors,Tent,16204.02,10,0,0.0,162040.2,UPI,SP011,CUST2795
TXN00216,2024-08-30,August,Q3,East,Food & Beverages,Tea Set,530.75,1,10,53.08,477.67,Cash,SP019,CUST4728
TXN00217,2024-11-13,November,Q4,West,Electronics,Smart TV,41033.66,9,15,55395.44,313907.5,Debit Card,SP008,CUST1517
TXN00218,2024-08-02,August,Q3,South,Sports & Outdoors,Yoga Mat,6128.14,8,0,0.0,49025.12,Net Banking,SP007,CUST7723
TXN00219,2024-03-11,March,Q1,Central,Sports & Outdoors,Tent,27655.37,1,15,4148.31,23507.06,Debit Card,SP018,CUST6325
TXN00220,2024-09-29,September,Q3,East,Food & Beverages,Tea Set,627.55,3,5,94.13,1788.52,Cash,SP012,CUST5331
TXN00221,2024-10-12,October,Q4,East,Sports & Outdoors,Bicycle,6171.79,4,0,0.0,24687.16,Debit Card,SP010,CUST5735
TXN00222,2024-05-20,May,Q2,East,Clothing,Dress,1790.09,6,10,1074.05,9666.49,Credit Card,SP019,CUST9899
TXN00223,2024-01-22,January,Q1,East,Food & Beverages,Snack Mix,1245.73,3,0,0.0,3737.19,Credit Card,SP012,CUST8247
TXN00224,2024-10-14,October,Q4,East,Furniture,Sofa,12271.37,9,0,0.0,110442.33,Debit Card,SP004,CUST4920
TXN00225,2024-11-22,November,Q4,South,Clothing,T-Shirt,3448.22,9,0,0.0,31033.98,Credit Card,SP004,CUST7771
TXN00226,2024-10-08,October,Q4,South,Furniture,Sofa,6826.16,3,0,0.0,20478.48,Net Banking,SP016,CUST8822
TXN00227,2024-02-15,February,Q1,Central,Clothing,Jacket,1809.49,1,20,361.9,1447.59,Debit Card,SP018,CUST1611
TXN00228,2024-07-22,July,Q3,West,Clothing,Dress,4446.55,3,0,0.0,13339.65,Debit Card,SP010,CUST1613
TXN00229,2024-05-25,May,Q2,West,Electronics,Tablet,47597.14,2,0,0.0,95194.28,Cash,SP017,CUST9092
TXN00230,2024-02-27,February,Q1,East,Clothing,Shoes,2499.7,4,20,1999.76,7999.04,Debit Card,SP015,CUST5215
TXN00231,2024-12-11,December,Q4,South,Clothing,T-Shirt,3762.1,5,10,1881.05,16929.45,Debit Card,SP020,CUST7643
TXN00232,2024-02-18,February,Q1,South,Food & Beverages,Tea Set,559.1,7,15,587.06,3326.64,Debit Card,SP016,CUST6301
TXN00233,2024-05-16,May,Q2,East,Clothing,T-Shirt,1525.69,4,5,305.14,5797.62,UPI,SP019,CUST1187
TXN00234,2024-03-01,March,Q1,West,Furniture,Bookshelf,35252.89,1,15,5287.93,29964.96,UPI,SP006,CUST7642
TXN00235,2024-11-10,November,Q4,South,Sports & Outdoors,Running Shoes,20863.57,5,0,0.0,104317.85,Debit Card,SP005,CUST8834
TXN00236,2024-07-31,July,Q3,Central,Clothing,Dress,3814.35,10,0,0.0,38143.5,Net Banking,SP018,CUST4578
TXN00237,2024-08-16,August,Q3,Central,Clothing,Shoes,4403.73,2,10,880.75,7926.71,UPI,SP003,CUST2838
TXN00238,2024-10-01,October,Q4,South,Electronics,Smart TV,72716.61,4,10,29086.64,261779.8,Debit Card,SP011,CUST9525
TXN00239,2024-02-16,February,Q1,Central,Food & Beverages,Coffee Pack,1052.41,10,5,526.21,9997.89,Net Banking,SP002,CUST8429
TXN00240,2024-10-13,October,Q4,West,Clothing,Shoes,2252.5,10,0,0.0,22525.0,UPI,SP001,CUST7487
TXN00241,2024-01-24,January,Q1,West,Furniture,Office Chair,37798.62,10,0,0.0,377986.2,UPI,SP003,CUST9866
TXN00242,2024-05-26,May,Q2,West,Electronics,Laptop,78960.29,8,0,0.0,631682.32,Debit Card,SP005,CUST7887
TXN00243,2024-02-11,February,Q1,Central,Furniture,Sofa,23529.78,7,5,8235.42,156473.04,Debit Card,SP012,CUST2943
TXN00244,2024-04-24,April,Q2,North,Clothing,Shoes,2147.38,3,15,966.32,5475.82,Credit Card,SP010,CUST8585
TXN00245,2024-08-23,August,Q3,East,Sports & Outdoors,Bicycle,16192.04,4,0,0.0,64768.16,Debit Card,SP009,CUST4088
TXN00246,2024-01-09,January,Q1,South,Electronics,Laptop,65710.86,7,10,45997.6,413978.42,Debit Card,SP003,CUST2653
TXN00247,2024-01-23,January,Q1,West,Sports & Outdoors,Yoga Mat,13670.01,1,0,0.0,13670.01,Net Banking,SP008,CUST9843
TXN00248,2024-10-21,October,Q4,East,Clothing,T-Shirt,958.64,5,0,0.0,4793.2,Cash,SP020,CUST6253
TXN00249,2024-07-30,July,Q3,East,Clothing,Jacket,4418.41,9,0,0.0,39765.69,UPI,SP002,CUST3869
TXN00250,2024-12-09,December,Q4,West,Food & Beverages,Tea Set,793.87,6,15,714.48,4048.74,Cash,SP011,CUST7821
TXN00251,2024-10-02,October,Q4,West,Food & Beverages,Protein Bar,519.84,3,20,311.9,1247.62,Debit Card,SP008,CUST5927
TXN00252,2024-08-01,August,Q3,Central,Clothing,Dress,4599.28,9,5,2069.68,39323.84,Cash,SP005,CUST7363
TXN00253,2024-07-08,July,Q3,North,Clothing,Jacket,1255.68,2,5,125.57,2385.79,Cash,SP007,CUST1844
TXN00254,2024-02-07,February,Q1,South,Furniture,Sofa,34336.25,10,0,0.0,343362.5,Cash,SP018,CUST4555
TXN00255,2024-01-08,January,Q1,South,Food & Beverages,Protein Bar,1317.26,6,0,0.0,7903.56,Debit Card,SP004,CUST8846
TXN00256,2024-10-09,October,Q4,East,Clothing,Shoes,3607.71,7,0,0.0,25253.97,UPI,SP013,CUST8639
TXN00257,2024-09-11,September,Q3,West,Sports & Outdoors,Running Shoes,9598.46,6,10,5759.08,51831.68,Credit Card,SP016,CUST6246
TXN00258,2024-04-23,April,Q2,South,Clothing,Jacket,1770.73,1,10,177.07,1593.66,Credit Card,SP009,CUST7841
TXN00259,2024-10-18,October,Q4,South,Furniture,Desk,11417.21,4,5,2283.44,43385.4,Net Banking,SP018,CUST6530
TXN00260,2024-03-27,March,Q1,East,Furniture,Sofa,48392.4,8,5,19356.96,367782.24,Debit Card,SP005,CUST9954
TXN00261,2024-01-31,January,Q1,Central,Food & Beverages,Protein Bar,1383.66,9,15,1867.94,10585.0,Credit Card,SP003,CUST1794
TXN00262,2024-12-28,December,Q4,South,Electronics,Headphones,15311.86,4,0,0.0,61247.44,Credit Card,SP007,CUST9285
TXN00263,2024-12-03,December,Q4,West,Food & Beverages,Juice Box,184.63,10,5,92.31,1753.99,Credit Card,SP001,CUST9719
TXN00264,2024-05-20,May,Q2,Central,Sports & Outdoors,Bicycle,849.6,9,15,1146.96,6499.44,UPI,SP001,CUST9228
TXN00265,2024-03-17,March,Q1,South,Food & Beverages,Protein Bar,249.82,2,10,49.96,449.68,Debit Card,SP020,CUST9625
TXN00266,2024-07-10,July,Q3,West,Furniture,Bookshelf,14831.59,7,0,0.0,103821.13,Net Banking,SP019,CUST4984
TXN00267,2024-11-28,November,Q4,North,Clothing,Jacket,3515.0,2,15,1054.5,5975.5,Credit Card,SP013,CUST7213
TXN00268,2024-03-28,March,Q1,North,Food & Beverages,Tea Set,766.41,1,15,114.96,651.45,Net Banking,SP014,CUST6427
TXN00269,2024-04-18,April,Q2,Central,Sports & Outdoors,Yoga Mat,26896.34,1,0,0.0,26896.34,Net Banking,SP009,CUST1762
TXN00270,2024-01-17,January,Q1,South,Electronics,Tablet,72448.37,10,15,108672.55,615811.15,UPI,SP001,CUST4394
TXN00271,2024-06-02,June,Q2,South,Sports & Outdoors,Dumbbells,22691.51,7,0,0.0,158840.57,Cash,SP008,CUST7375
TXN00272,2024-12-18,December,Q4,North,Sports & Outdoors,Running Shoes,11823.46,3,20,7094.08,28376.3,Cash,SP012,CUST1879
TXN00273,2024-11-05,November,Q4,Central,Electronics,Headphones,22410.8,2,0,0.0,44821.6,Cash,SP013,CUST6347
TXN00274,2024-04-26,April,Q2,East,Electronics,Tablet,63766.11,8,5,25506.44,484622.44,Cash,SP013,CUST8075
TXN00275,2024-11-12,November,Q4,East,Clothing,Shoes,3405.16,2,20,1362.06,5448.26,Debit Card,SP003,CUST2344
TXN00276,2024-07-18,July,Q3,East,Furniture,Desk,20240.0,3,15,9108.0,51612.0,UPI,SP004,CUST2499
TXN00277,2024-03-08,March,Q1,North,Electronics,Tablet,38355.19,5,0,0.0,191775.95,Debit Card,SP014,CUST8353
TXN00278,2024-02-15,February,Q1,East,Sports & Outdoors,Tent,15617.01,2,0,0.0,31234.02,Cash,SP003,CUST6315
TXN00279,2024-02-13,February,Q1,Central,Food & Beverages,Coffee Pack,508.59,7,20,712.03,2848.1,Debit Card,SP019,CUST9537
TXN00280,2024-05-17,May,Q2,West,Clothing,Dress,1096.66,5,0,0.0,5483.3,Debit Card,SP003,CUST3739
TXN00281,2024-02-09,February,Q1,East,Food & Beverages,Juice Box,689.54,8,20,1103.26,4413.06,UPI,SP008,CUST9123
TXN00282,2024-06-04,June,Q2,North,Sports & Outdoors,Tent,6268.67,2,0,0.0,12537.34,Net Banking,SP011,CUST7224
TXN00283,2024-06-02,June,Q2,East,Furniture,Sofa,18067.34,10,0,0.0,180673.4,Cash,SP007,CUST8848
TXN00284,2024-12-21,December,Q4,West,Furniture,Desk,48299.58,6,0,0.0,289797.48,Cash,SP008,CUST6339
TXN00285,2024-02-28,February,Q1,Central,Food & Beverages,Juice Box,1243.09,7,0,0.0,8701.63,Debit Card,SP019,CUST9939
TXN00286,2024-04-17,April,Q2,West,Clothing,Shoes,426.51,8,15,511.81,2900.27,UPI,SP003,CUST7703
TXN00287,2024-12-03,December,Q4,South,Food & Beverages,Protein Bar,986.67,4,0,0.0,3946.68,Net Banking,SP013,CUST2211
TXN00288,2024-09-16,September,Q3,West,Food & Beverages,Tea Set,770.93,7,10,539.65,4856.86,Cash,SP002,CUST6890
TXN00289,2024-05-07,May,Q2,East,Sports & Outdoors,Tent,19326.32,2,0,0.0,38652.64,Debit Card,SP020,CUST1725
TXN00290,2024-08-08,August,Q3,North,Sports & Outdoors,Bicycle,29020.93,6,20,34825.12,139300.46,Credit Card,SP004,CUST5239
TXN00291,2024-12-18,December,Q4,Central,Clothing,Shoes,3810.21,9,10,3429.19,30862.7,Debit Card,SP015,CUST7129
TXN00292,2024-09-13,September,Q3,South,Food & Beverages,Snack Mix,1181.28,10,15,1771.92,10040.88,UPI,SP001,CUST8909
TXN00293,2024-03-13,March,Q1,East,Electronics,Tablet,36198.16,2,0,0.0,72396.32,UPI,SP011,CUST8460
TXN00294,2024-08-12,August,Q3,West,Clothing,Shoes,2569.75,8,0,0.0,20558.0,UPI,SP003,CUST5919
TXN00295,2024-02-25,February,Q1,South,Electronics,Laptop,6693.88,6,15,6024.49,34138.79,Debit Card,SP017,CUST3858
TXN00296,2024-04-28,April,Q2,West,Sports & Outdoors,Dumbbells,10264.19,7,5,3592.47,68256.86,Debit Card,SP006,CUST8080
TXN00297,2024-10-30,October,Q4,West,Food & Beverages,Coffee Pack,1132.34,4,5,226.47,4302.89,Net Banking,SP001,CUST4519
TXN00298,2024-02-22,February,Q1,Central,Clothing,Jacket,3835.93,2,10,767.19,6904.67,Debit Card,SP012,CUST6340
TXN00299,2024-11-23,November,Q4,East,Clothing,Dress,835.59,8,10,668.47,6016.25,Cash,SP013,CUST7431
TXN00300,2024-03-29,March,Q1,East,Sports & Outdoors,Yoga Mat,10763.78,8,10,8611.02,77499.22,Cash,SP019,CUST2388
TXN00301,2024-04-03,April,Q2,East,Clothing,Jacket,853.95,5,0,0.0,4269.75,Debit Card,SP017,CUST7364
TXN00302,2024-04-05,April,Q2,West,Food & Beverages,Tea Set,293.01,7,5,102.55,1948.52,Cash,SP006,CUST3733
TXN00303,2024-08-18,August,Q3,Central,Food & Beverages,Juice Box,296.42,6,20,355.7,1422.82,Credit Card,SP012,CUST1157
TXN00304,2024-09-15,September,Q3,West,Food & Beverages,Protein Bar,373.18,7,10,261.23,2351.03,Net Banking,SP016,CUST7809
TXN00305,2024-04-22,April,Q2,East,Food & Beverages,Snack Mix,334.15,10,0,0.0,3341.5,Credit Card,SP009,CUST4683
TXN00306,2024-09-10,September,Q3,Central,Sports & Outdoors,Running Shoes,5462.16,8,10,4369.73,39327.55,Cash,SP004,CUST2871
TXN00307,2024-01-22,January,Q1,West,Furniture,Dining Table,41517.57,6,10,24910.54,224194.88,Cash,SP007,CUST7965
TXN00308,2024-05-14,May,Q2,East,Electronics,Smartphone,27328.17,1,5,1366.41,25961.76,Credit Card,SP015,CUST2923
TXN00309,2024-06-28,June,Q2,Central,Clothing,Jeans,4110.3,10,15,6165.45,34937.55,Net Banking,SP006,CUST3281
TXN00310,2024-09-29,September,Q3,East,Clothing,Jeans,4085.57,10,0,0.0,40855.7,Cash,SP018,CUST3758
TXN00311,2024-09-20,September,Q3,North,Furniture,Bookshelf,15888.0,5,20,15888.0,63552.0,Debit Card,SP014,CUST1971
TXN00312,2024-03-15,March,Q1,East,Furniture,Desk,35668.47,3,0,0.0,107005.41,Debit Card,SP013,CUST9019
TXN00313,2024-08-19,August,Q3,North,Clothing,Shoes,3272.29,7,5,1145.3,21760.73,Credit Card,SP013,CUST9447
TXN00314,2024-10-24,October,Q4,North,Furniture,Bookshelf,23825.39,8,0,0.0,190603.12,Credit Card,SP015,CUST6869
TXN00315,2024-04-18,April,Q2,West,Electronics,Smart TV,34828.69,7,20,48760.17,195040.66,UPI,SP011,CUST5646
TXN00316,2024-09-05,September,Q3,East,Furniture,Dining Table,29740.81,10,20,59481.62,237926.48,Credit Card,SP002,CUST2631
TXN00317,2024-08-21,August,Q3,North,Food & Beverages,Coffee Pack,273.93,3,5,41.09,780.7,Net Banking,SP007,CUST3161
TXN00318,2024-12-01,December,Q4,East,Furniture,Desk,43972.32,5,0,0.0,219861.6,UPI,SP003,CUST7092
TXN00319,2024-12-24,December,Q4,South,Clothing,T-Shirt,2162.81,5,15,1622.11,9191.94,Net Banking,SP003,CUST2559
TXN00320,2024-04-25,April,Q2,Central,Electronics,Smartphone,40760.5,3,10,12228.15,110053.35,Net Banking,SP001,CUST1132
TXN00321,2024-03-08,March,Q1,West,Furniture,Office Chair,49431.44,7,15,51903.01,294117.07,Credit Card,SP008,CUST7276
TXN00322,2024-03-11,March,Q1,West,Electronics,Laptop,12740.11,6,0,0.0,76440.66,Debit Card,SP005,CUST2120
TXN00323,2024-06-28,June,Q2,South,Sports & Outdoors,Tent,750.0,3,5,112.5,2137.5,Debit Card,SP014,CUST8248
TXN00324,2024-03-04,March,Q1,Central,Clothing,T-Shirt,4513.99,3,20,2708.39,10833.58,Net Banking,SP012,CUST8035
TXN00325,2024-10-10,October,Q4,Central,Furniture,Desk,13893.75,2,0,0.0,27787.5,Cash,SP020,CUST5668
TXN00326,2024-04-06,April,Q2,West,Electronics,Tablet,20408.43,10,10,20408.43,183675.87,UPI,SP002,CUST4921
TXN00327,2024-10-31,October,Q4,North,Food & Beverages,Snack Mix,257.84,8,15,309.41,1753.31,Cash,SP001,CUST6916
TXN00328,2024-07-06,July,Q3,Central,Furniture,Desk,20568.24,10,5,10284.12,195398.28,Debit Card,SP016,CUST2195
TXN00329,2024-01-21,January,Q1,North,Electronics,Smart TV,10064.94,5,0,0.0,50324.7,Net Banking,SP017,CUST5693
TXN00330,2024-11-23,November,Q4,Central,Sports & Outdoors,Bicycle,12995.47,7,0,0.0,90968.29,Cash,SP020,CUST3501
TXN00331,2024-03-20,March,Q1,Central,Furniture,Office Chair,16875.53,9,0,0.0,151879.77,UPI,SP013,CUST2083
TXN00332,2024-05-05,May,Q2,North,Furniture,Sofa,37038.0,4,0,0.0,148152.0,Net Banking,SP004,CUST8428
TXN00333,2024-01-07,January,Q1,South,Sports & Outdoors,Tent,2123.34,3,0,0.0,6370.02,Credit Card,SP006,CUST9133
TXN00334,2024-07-09,July,Q3,South,Furniture,Dining Table,26826.7,5,0,0.0,134133.5,UPI,SP004,CUST1480
TXN00335,2024-12-30,December,Q4,Central,Furniture,Sofa,15055.07,2,0,0.0,30110.14,Credit Card,SP016,CUST8457
TXN00336,2024-07-07,July,Q3,South,Sports & Outdoors,Running Shoes,2135.45,10,0,0.0,21354.5,UPI,SP004,CUST2889
TXN00337,2024-01-24,January,Q1,West,Clothing,Shoes,312.07,1,0,0.0,312.07,UPI,SP013,CUST3458
TXN00338,2024-06-13,June,Q2,South,Clothing,T-Shirt,2898.46,7,0,0.0,20289.22,Net Banking,SP011,CUST5444
TXN00339,2024-01-27,January,Q1,South,Electronics,Smart TV,32960.61,9,15,44496.82,252148.67,Debit Card,SP017,CUST1752
TXN00340,2024-06-08,June,Q2,East,Food & Beverages,Coffee Pack,1327.79,5,20,1327.79,5311.16,Credit Card,SP018,CUST8483
TXN00341,2024-06-04,June,Q2,Central,Electronics,Tablet,20050.34,10,20,40100.68,160402.72,Debit Card,SP015,CUST7033
TXN00342,2024-10-06,October,Q4,South,Sports & Outdoors,Bicycle,29934.72,4,15,17960.83,101778.05,Debit Card,SP001,CUST7718
TXN00343,2024-01-01,January,Q1,West,Electronics,Smartphone,45615.89,1,0,0.0,45615.89,UPI,SP004,CUST4361
TXN00344,2024-12-30,December,Q4,East,Sports & Outdoors,Dumbbells,12884.57,1,0,0.0,12884.57,Credit Card,SP002,CUST4792
TXN00345,2024-02-13,February,Q1,Central,Sports & Outdoors,Bicycle,21174.98,6,5,6352.49,120697.39,Credit Card,SP017,CUST3187
TXN00346,2024-12-05,December,Q4,South,Food & Beverages,Coffee Pack,928.65,1,5,46.43,882.22,Debit Card,SP010,CUST5276
TXN00347,2024-08-19,August,Q3,East,Furniture,Sofa,35634.83,6,0,0.0,213808.98,Debit Card,SP003,CUST4321
TXN00348,2024-08-18,August,Q3,West,Clothing,Shoes,812.17,2,0,0.0,1624.34,UPI,SP014,CUST2978
TXN00349,2024-06-06,June,Q2,West,Sports & Outdoors,Running Shoes,28956.72,4,5,5791.34,110035.54,UPI,SP004,CUST2481
TXN00350,2024-04-20,April,Q2,East,Clothing,Jacket,4184.02,10,0,0.0,41840.2,Debit Card,SP003,CUST5066
TXN00351,2024-03-30,March,Q1,North,Furniture,Sofa,26646.06,5,0,0.0,133230.3,Net Banking,SP015,CUST5093
TXN00352,2024-01-07,January,Q1,North,Electronics,Headphones,12643.05,3,0,0.0,37929.15,Debit Card,SP005,CUST4246
TXN00353,2024-10-27,October,Q4,East,Food & Beverages,Juice Box,1060.8,2,10,212.16,1909.44,Credit Card,SP001,CUST2056
TXN00354,2024-06-18,June,Q2,North,Clothing,Dress,4103.7,2,20,1641.48,6565.92,Credit Card,SP015,CUST1829
TXN00355,2024-01-16,January,Q1,West,Clothing,Shoes,2335.83,7,5,817.54,15533.27,Net Banking,SP006,CUST6799
TXN00356,2024-01-18,January,Q1,Central,Clothing,Jeans,1592.41,8,0,0.0,12739.28,Cash,SP020,CUST5026
TXN00357,2024-02-01,February,Q1,North,Furniture,Sofa,21775.63,9,5,9799.03,186181.64,UPI,SP013,CUST3248
TXN00358,2024-11-18,November,Q4,Central,Food & Beverages,Protein Bar,999.71,9,0,0.0,8997.39,Credit Card,SP013,CUST6883
TXN00359,2024-09-14,September,Q3,East,Food & Beverages,Tea Set,1194.01,6,10,716.41,6447.65,Net Banking,SP009,CUST3946
TXN00360,2024-05-23,May,Q2,North,Electronics,Tablet,49783.73,1,20,9956.75,39826.98,Net Banking,SP017,CUST6856
TXN00361,2024-12-02,December,Q4,South,Sports & Outdoors,Dumbbells,29232.41,2,0,0.0,58464.82,UPI,SP018,CUST1916
TXN00362,2024-03-29,March,Q1,South,Clothing,Shoes,4278.57,7,0,0.0,29949.99,Debit Card,SP019,CUST6210
TXN00363,2024-10-15,October,Q4,South,Furniture,Dining Table,3353.92,6,10,2012.35,18111.17,Cash,SP007,CUST9064
TXN00364,2024-01-29,January,Q1,South,Sports & Outdoors,Running Shoes,5678.92,1,0,0.0,5678.92,Cash,SP008,CUST1326
TXN00365,2024-03-07,March,Q1,East,Sports & Outdoors,Bicycle,520.16,10,0,0.0,5201.6,Debit Card,SP011,CUST1975
TXN00366,2024-02-26,February,Q1,Central,Electronics,Smartphone,48995.69,3,20,29397.41,117589.66,UPI,SP003,CUST7120
TXN00367,2024-03-10,March,Q1,South,Food & Beverages,Tea Set,241.45,5,0,0.0,1207.25,Net Banking,SP016,CUST6198
TXN00368,2024-07-01,July,Q3,South,Clothing,Shoes,3559.73,10,20,7119.46,28477.84,Cash,SP006,CUST7199
TXN00369,2024-10-20,October,Q4,West,Furniture,Bookshelf,8112.72,1,15,1216.91,6895.81,Cash,SP002,CUST3983
TXN00370,2024-11-23,November,Q4,Central,Sports & Outdoors,Running Shoes,27670.63,10,0,0.0,276706.3,Credit Card,SP016,CUST3304
TXN00371,2024-11-21,November,Q4,North,Furniture,Office Chair,13423.8,6,0,0.0,80542.8,UPI,SP015,CUST1186
TXN00372,2024-05-11,May,Q2,North,Furniture,Desk,13977.96,2,0,0.0,27955.92,Credit Card,SP002,CUST7323
TXN00373,2024-07-12,July,Q3,East,Food & Beverages,Snack Mix,1456.74,7,5,509.86,9687.32,Cash,SP013,CUST2661
TXN00374,2024-08-19,August,Q3,North,Food & Beverages,Tea Set,1011.36,4,0,0.0,4045.44,Credit Card,SP010,CUST1328
TXN00375,2024-03-28,March,Q1,West,Furniture,Bookshelf,47679.78,2,0,0.0,95359.56,Debit Card,SP003,CUST9962
TXN00376,2024-12-26,December,Q4,North,Electronics,Tablet,49552.29,10,5,24776.15,470746.75,Net Banking,SP006,CUST8113
TXN00377,2024-07-28,July,Q3,Central,Clothing,T-Shirt,775.91,4,0,0.0,3103.64,Cash,SP009,CUST5612
TXN00378,2024-10-08,October,Q4,West,Furniture,Desk,6603.96,7,10,4622.77,41604.95,Debit Card,SP002,CUST6911
TXN00379,2024-04-12,April,Q2,North,Electronics,Headphones,11572.13,10,5,5786.06,109935.24,Credit Card,SP007,CUST3798
TXN00380,2024-07-22,July,Q3,West,Furniture,Office Chair,24731.39,2,0,0.0,49462.78,Net Banking,SP009,CUST2493
TXN00381,2024-04-05,April,Q2,West,Sports & Outdoors,Bicycle,5954.0,7,0,0.0,41678.0,Credit Card,SP009,CUST8204
TXN00382,2024-02-01,February,Q1,South,Food & Beverages,Juice Box,416.74,5,10,208.37,1875.33,Credit Card,SP003,CUST6632
TXN00383,2024-10-10,October,Q4,North,Sports & Outdoors,Bicycle,29135.81,10,0,0.0,291358.1,Net Banking,SP017,CUST7858
TXN00384,2024-06-02,June,Q2,North,Sports & Outdoors,Bicycle,17395.07,4,5,3479.01,66101.27,Net Banking,SP002,CUST9226
TXN00385,2024-03-02,March,Q1,West,Sports & Outdoors,Tent,24113.28,10,0,0.0,241132.8,Debit Card,SP006,CUST4471
TXN00386,2024-08-10,August,Q3,South,Clothing,Jeans,500.58,2,15,150.17,850.99,Debit Card,SP020,CUST5225
TXN00387,2024-10-09,October,Q4,East,Furniture,Office Chair,6177.32,9,5,2779.79,52816.09,UPI,SP017,CUST8506
TXN00388,2024-07-31,July,Q3,South,Electronics,Smart TV,49068.21,7,0,0.0,343477.47,Debit Card,SP019,CUST2641
TXN00389,2024-10-01,October,Q4,East,Electronics,Smart TV,63465.85,5,20,63465.85,253863.4,Net Banking,SP009,CUST7275
TXN00390,2024-05-21,May,Q2,West,Food & Beverages,Tea Set,952.55,1,0,0.0,952.55,Debit Card,SP020,CUST7581
TXN00391,2024-05-01,May,Q2,North,Electronics,Headphones,71718.07,6,15,64546.26,365762.16,Net Banking,SP009,CUST7102
TXN00392,2024-05-23,May,Q2,West,Electronics,Tablet,66303.94,5,0,0.0,331519.7,Credit Card,SP008,CUST3201
TXN00393,2024-08-01,August,Q3,Central,Furniture,Sofa,39153.48,6,0,0.0,234920.88,Credit Card,SP007,CUST8237
TXN00394,2024-07-10,July,Q3,North,Clothing,Dress,3782.44,9,20,6808.39,27233.57,Cash,SP006,CUST2075
TXN00395,2024-01-15,January,Q1,South,Furniture,Dining Table,21362.49,9,10,19226.24,173036.17,Debit Card,SP007,CUST1944
TXN00396,2024-04-11,April,Q2,East,Clothing,T-Shirt,2445.31,6,15,2200.78,12471.08,UPI,SP015,CUST9275
TXN00397,2024-09-07,September,Q3,Central,Food & Beverages,Coffee Pack,1053.64,4,0,0.0,4214.56,Net Banking,SP006,CUST8775
TXN00398,2024-05-12,May,Q2,North,Sports & Outdoors,Tent,10817.92,3,20,6490.75,25963.01,UPI,SP001,CUST7333
TXN00399,2024-04-23,April,Q2,South,Electronics,Smartphone,69036.6,4,20,55229.28,220917.12,Debit Card,SP009,CUST7709
TXN00400,2024-03-08,March,Q1,South,Sports & Outdoors,Yoga Mat,26006.58,1,5,1300.33,24706.25,Cash,SP001,CUST4666
TXN00401,2024-12-29,December,Q4,East,Furniture,Dining Table,40644.11,5,15,30483.08,172737.47,Net Banking,SP013,CUST6713
TXN00402,2024-09-23,September,Q3,Central,Food & Beverages,Juice Box,405.49,5,15,304.12,1723.33,Net Banking,SP019,CUST2676
TXN00403,2024-11-27,November,Q4,Central,Electronics,Smart TV,79957.2,6,10,47974.32,431768.88,Cash,SP010,CUST5890
TXN00404,2024-06-15,June,Q2,East,Electronics,Headphones,9787.78,5,15,7340.84,41598.06,UPI,SP010,CUST4086
TXN00405,2024-11-03,November,Q4,West,Clothing,Shoes,3897.73,1,20,779.55,3118.18,UPI,SP005,CUST1417
TXN00406,2024-07-17,July,Q3,North,Food & Beverages,Juice Box,463.2,7,5,162.12,3080.28,Cash,SP019,CUST4111
TXN00407,2024-07-02,July,Q3,Central,Furniture,Desk,34943.27,8,15,41931.92,237614.24,UPI,SP006,CUST3967
TXN00408,2024-10-13,October,Q4,South,Furniture,Office Chair,24597.48,5,15,18448.11,104539.29,UPI,SP003,CUST4641
TXN00409,2024-06-18,June,Q2,East,Furniture,Desk,37722.08,5,5,9430.52,179179.88,UPI,SP019,CUST5817
TXN00410,2024-11-13,November,Q4,North,Food & Beverages,Coffee Pack,758.75,10,10,758.75,6828.75,Net Banking,SP007,CUST9199
